NetworkInterfaceId,SubnetId,Description,Status,PrivateIpAddress,Groups
eni-0e7b64c2e90832c2a,subnet-03d33ffba735f378e,ES bos-pdin-es,in-use,10.133.40.120,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04a3078055d23dd14,subnet-0beb92f4c38dcaa83,,in-use,10.131.208.51,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07cb50f1a93ca1bb2,subnet-0f7dbbb7a308c5249,,in-use,10.131.168.154,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e4d94afd032c57da,subnet-097705dbcd7753813,,in-use,10.133.10.3,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ac1944db2fa38a8f,subnet-03d33ffba735f378e,,in-use,10.133.40.101,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0964aa657a324ab32,subnet-097705dbcd7753813,,in-use,10.133.11.119,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c24d0729f6502ad2,subnet-0f7dbbb7a308c5249,,in-use,10.131.141.147,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02b94f688cf4711bf,subnet-03d33ffba735f378e,ELB net/bos-pdin-cnrmq-g/8d1d98682df3a2a0,in-use,10.133.43.253,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cb2791b0830c6bf9,subnet-03d33ffba735f378e,,in-use,10.133.43.249,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02114e16abf1e6bf6,subnet-03d33ffba735f378e,ElastiCache bos-ec-pdin-b-003,in-use,10.133.42.184,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e1c6cce34022e3a6,subnet-03d33ffba735f378e,ES bos-pdin-es,available,10.133.43.115,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0397290386d724919,subnet-0f7dbbb7a308c5249,ELB net/bos-prod-cnrmq-g/6499c6ac3488f898,in-use,10.131.172.251,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00c6e7773d7c00645,subnet-097705dbcd7753813,ELB app/bos-pdgb-com-b/eed0dd824bbee72d,in-use,10.133.11.3,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0941ba753423ed4e4,subnet-097705dbcd7753813,,in-use,10.133.8.128,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0024bd23586b6e71e,subnet-0f7dbbb7a308c5249,ElastiCache bos-ec-prod-b-002,in-use,10.131.131.101,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-006e6e951252eded2,subnet-097705dbcd7753813,ElastiCache bos-ec-pdgb-b-003,in-use,10.133.10.227,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04fe872619dac9144,subnet-0f7dbbb7a308c5249,,in-use,10.131.162.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cc335265653e8f86,subnet-03d33ffba735f378e,,in-use,10.133.41.98,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01ef071094de33c2d,subnet-03d33ffba735f378e,,in-use,10.133.40.188,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d69e425d78222f25,subnet-0f7dbbb7a308c5249,,in-use,10.131.157.209,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00255b09f19c66e1d,subnet-097705dbcd7753813,,in-use,10.133.11.150,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00268fe3225ee617b,subnet-0baaf6f2ff778bff5,ELB net/bos-pdub-mq-shared/57c132e246cb656c,in-use,10.133.25.237,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06ea5d5e2db5cf6ca,subnet-0baaf6f2ff778bff5,,in-use,10.133.24.151,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-074d58c42902c53e0,subnet-0baaf6f2ff778bff5,ELB app/bos-pdub-fcm-b/463efdc0b0a9f9e9,in-use,10.133.24.45,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ad6c0f727f1edbb3,subnet-0f7dbbb7a308c5249,,in-use,10.131.138.91,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b7292a52501b7c37,subnet-03d33ffba735f378e,,in-use,10.133.40.54,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0886f4786068bbe88,subnet-03d33ffba735f378e,,in-use,10.133.40.240,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-045614e3258504ca7,subnet-0f7dbbb7a308c5249,ELB app/bos-prod-ucor-g/ebabb30badb2e73e,in-use,10.131.156.59,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e723be288534b3a5,subnet-097705dbcd7753813,ES bos-pdgb-es,in-use,10.133.10.77,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03596d7ea60962af5,subnet-0baaf6f2ff778bff5,,in-use,10.133.25.185,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-056567cc373cd5cc8,subnet-097705dbcd7753813,,in-use,10.133.11.189,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0313ec9e9f9517779,subnet-03d33ffba735f378e,,in-use,10.133.42.207,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ad8268be311c628e,subnet-097705dbcd7753813,,in-use,10.133.8.141,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-083623a85332a8e7a,subnet-097705dbcd7753813,ELB app/bos-pdgb-fcm-b/19aafc3612f0ec56,in-use,10.133.10.205,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08c51c13a3588c596,subnet-097705dbcd7753813,ELB app/bos-pdgb-tk-b/455c5b9fe90e1c8a,in-use,10.133.10.29,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ffbc43b2698d4029,subnet-097705dbcd7753813,,in-use,10.133.10.241,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04c57aaf150664846,subnet-097705dbcd7753813,,in-use,10.133.8.174,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-026fa8a70c31ff60f,subnet-097705dbcd7753813,,in-use,10.133.11.105,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-036fda3cac3fb0859,subnet-0f7dbbb7a308c5249,AWS Lambda VPC ENI-bos-prod-elasticsearch-pipeline-lambda-a0702459-a142-48b1-9987-3df3ff0564d8,in-use,10.131.176.24,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03d3e7f95dfa0226c,subnet-0baaf6f2ff778bff5,ELB app/bos-pdub-crm-g/91e9d3c5c7be8ebb,in-use,10.133.27.215,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f4b678bad072759a,subnet-0baaf6f2ff778bff5,,in-use,10.133.25.235,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a16e7d88bfc960b9,subnet-097705dbcd7753813,,in-use,10.133.10.98,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0047e32bd122602f7,subnet-03d33ffba735f378e,,in-use,10.133.40.87,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-082be6dde2a37f8c3,subnet-097705dbcd7753813,,in-use,10.133.8.90,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cd8d0fb787c7b613,subnet-03d33ffba735f378e,ELB app/bos-pdin-tk-g/02b82b3e60ec819d,in-use,10.133.42.73,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-050b43cbd18dc98b0,subnet-03d33ffba735f378e,,in-use,10.133.43.119,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06611a65e32104bb7,subnet-0baaf6f2ff778bff5,,in-use,10.133.26.106,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-070497bf51984fb9a,subnet-097705dbcd7753813,ELB app/bos-pdgb-core-b/e655c4db08e7f373,in-use,10.133.11.118,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05efa5162d7cff6b7,subnet-0baaf6f2ff778bff5,,in-use,10.133.26.172,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-096180df99479ec1a,subnet-0baaf6f2ff778bff5,ELB net/bos-pdub-cnrmq-g/c6a9d726f0352466,in-use,10.133.27.129,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cf116ba5bc5434b9,subnet-0f7dbbb7a308c5249,,in-use,10.131.145.160,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02dbd211359baf686,subnet-0f7dbbb7a308c5249,ELB app/bos-prod-com-g/725970a0c3ff04f2,in-use,10.131.164.230,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bfdcab7467acec64,subnet-097705dbcd7753813,,in-use,10.133.8.54,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02e5d087b6afde6a8,subnet-03d33ffba735f378e,,in-use,10.133.40.211,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e60ec63f11e4cd8b,subnet-097705dbcd7753813,,in-use,10.133.11.36,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-064456453976538a1,subnet-097705dbcd7753813,ELB app/bos-pdgb-ucor-g/6fe291acaf66f15c,in-use,10.133.9.179,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0db952be4c41ca173,subnet-03d33ffba735f378e,,in-use,10.133.41.116,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-066259ef95ea7d4a0,subnet-03d33ffba735f378e,,in-use,10.133.42.39,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0876322a745482716,subnet-097705dbcd7753813,ELB app/bos-pdgb-cryt-g/c4d0012081c39498,in-use,10.133.11.68,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09fc84c8dfc1c1b44,subnet-097705dbcd7753813,ELB app/bos-pdgb-ucor-b/13c13a5d03fc9ea5,in-use,10.133.9.117,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0302ad442ec986aa8,subnet-097705dbcd7753813,Network Interface for Transit Gateway Attachment tgw-attach-0a9ff92fb175e405e,in-use,10.133.11.44,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fdb8f0e1dfcf9652,subnet-097705dbcd7753813,,in-use,10.133.11.30,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03d9f44ca33b3a921,subnet-0baaf6f2ff778bff5,,in-use,10.133.25.199,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0407c341614fedf2b,subnet-03d33ffba735f378e,,in-use,10.133.40.35,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dbe9b173cab999cb,subnet-097705dbcd7753813,,in-use,10.133.11.167,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03792ac56873a559b,subnet-0baaf6f2ff778bff5,,in-use,10.133.26.242,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0095a4daa8c6498bf,subnet-0baaf6f2ff778bff5,ELB app/bos-pdub-tk-g/3968c602b3383518,in-use,10.133.26.59,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0af315acb1300dfac,subnet-097705dbcd7753813,ELB app/bos-pdgb-prt-b/f01992890c26ec39,in-use,10.133.11.106,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0da88e2c66c915213,subnet-097705dbcd7753813,,in-use,10.133.8.147,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01e4a0c113f5cf66f,subnet-097705dbcd7753813,,in-use,10.133.10.190,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-011bdd2a1a5dd795c,subnet-097705dbcd7753813,,in-use,10.133.11.76,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0eca56a7d18bb2590,subnet-0f7dbbb7a308c5249,AWS Lambda VPC ENI-bos-prod-octopusderegister-a1aed8f6-edd6-4180-b94e-a7d70b64ca9a,in-use,10.131.141.160,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a283f9b5faaab38d,subnet-097705dbcd7753813,,in-use,10.133.11.169,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08299d56dee8d9209,subnet-097705dbcd7753813,,in-use,10.133.11.18,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-001022466657de7b2,subnet-0f7dbbb7a308c5249,,in-use,10.131.183.52,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bd041672c6e1eda4,subnet-0baaf6f2ff778bff5,,in-use,10.133.24.113,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-091f32c86afb86cc6,subnet-0baaf6f2ff778bff5,,in-use,10.133.24.133,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ded55ca2f9a8e792,subnet-03d33ffba735f378e,ELB app/bos-pdin-prt-b/92ca9ea64d11737e,in-use,10.133.43.35,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07b2fb43bc72ce9e5,subnet-0f7dbbb7a308c5249,,in-use,10.131.180.236,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06d96bad8f229b5c7,subnet-0baaf6f2ff778bff5,ELB app/bos-pdub-ucor-b/31f4f09c5d3fd172,in-use,10.133.24.62,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c708a8f02052e09d,subnet-0baaf6f2ff778bff5,ElastiCache bos-ec-pdub-b-001,in-use,10.133.25.128,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06fe3a612467f6d69,subnet-03d33ffba735f378e,ELB app/bos-pdin-fcm-b/eb6437633e7ed918,in-use,10.133.41.83,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-093ffb9446bdabdd2,subnet-03d33ffba735f378e,,in-use,10.133.43.105,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dd54967c1b81b795,subnet-097705dbcd7753813,,in-use,10.133.9.244,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-052b8f7d6a5ea9108,subnet-097705dbcd7753813,,in-use,10.133.10.242,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e74b507d3a92b7b7,subnet-03d33ffba735f378e,,in-use,10.133.40.179,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f9427e32a2562344,subnet-0baaf6f2ff778bff5,,in-use,10.133.26.207,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-046bb92748aa8c027,subnet-0baaf6f2ff778bff5,ELB app/bos-pdub-cryt-b/f81e30443003c4da,in-use,10.133.25.205,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-016e834584a81e5bb,subnet-0baaf6f2ff778bff5,,in-use,10.133.24.134,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06449a144dd240a7b,subnet-0f7dbbb7a308c5249,,in-use,10.131.166.132,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a5f368da35b082c0,subnet-0f7dbbb7a308c5249,ELB app/bos-prod-fcm-g/95c03b4547fd0b99,in-use,10.131.154.181,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-073ea0c425a8153ec,subnet-0f7dbbb7a308c5249,,in-use,10.131.189.53,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e009e67c8de839a5,subnet-02c10719a31659ae3,,in-use,10.133.46.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b0f4ec2172e7db61,subnet-0beb92f4c38dcaa83,,in-use,10.131.208.61,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-067775279a814afb4,subnet-097705dbcd7753813,,in-use,10.133.9.54,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0994b70bb74b257e9,subnet-0baaf6f2ff778bff5,,in-use,10.133.25.82,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01518e362a160ff98,subnet-097705dbcd7753813,,in-use,10.133.9.173,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0701f69c3bf5c604c,subnet-03d33ffba735f378e,AWS Lambda VPC ENI-bos-pdin-cloudwatch-to-slack-5666b612-8328-4929-bb86-97a56a9d12f6,in-use,10.133.40.43,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0518b8d0047be0015,subnet-0baaf6f2ff778bff5,Network Interface for Transit Gateway Attachment tgw-attach-02dd820912213bdae,in-use,10.133.26.252,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06cb01fbdb678ce9b,subnet-0f7dbbb7a308c5249,,in-use,10.131.169.98,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07ee39b40dce24f02,subnet-097705dbcd7753813,,in-use,10.133.9.151,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0181fcfcc8316a9ea,subnet-0f7dbbb7a308c5249,,in-use,10.131.158.4,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-039223bf9d8646159,subnet-03d33ffba735f378e,,in-use,10.133.43.130,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0180772c0a97ee477,subnet-097705dbcd7753813,ELB app/bos-pdgb-crm-b/844043a10b11a5ba,in-use,10.133.9.250,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08239d047c73501ca,subnet-03d33ffba735f378e,ELB app/bos-pdin-cryt-g/f3b1ebfd5eb2d521,in-use,10.133.43.4,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01f035de71be0bcf8,subnet-097705dbcd7753813,,in-use,10.133.11.235,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-073437dab445b2089,subnet-0f7dbbb7a308c5249,,in-use,10.131.171.34,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09c9952be0520ad02,subnet-0beb92f4c38dcaa83,,in-use,10.131.208.70,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-055bf1f15eac3abf4,subnet-0f7dbbb7a308c5249,,in-use,10.131.153.214,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0990c7b755d1f87ed,subnet-02c10719a31659ae3,,in-use,10.133.46.51,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06d1655e6079d3b3d,subnet-097705dbcd7753813,,in-use,10.133.8.220,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09d810813b591fd38,subnet-097705dbcd7753813,,in-use,10.133.10.23,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0022d9b644a6caff9,subnet-03d33ffba735f378e,ElastiCache bos-ec-pdin-g-003,in-use,10.133.42.102,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e99b81d577876b72,subnet-0baa29e7654f1cdb3,,in-use,10.133.14.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ae996bd3331152d9,subnet-097705dbcd7753813,ElastiCache bos-ec-pdgb-g-002,in-use,10.133.11.151,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dde27cea3f1166dd,subnet-03d33ffba735f378e,ELB net/bos-pdin-mq-shared/14cd71a1517c8b1c,in-use,10.133.40.233,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-093e55b1bf2035b55,subnet-0f7dbbb7a308c5249,Network Interface for Transit Gateway Attachment tgw-attach-0ac612224bb8f33d5,in-use,10.131.174.89,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03a270107a10a4414,subnet-097705dbcd7753813,,in-use,10.133.8.173,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0473995cdc1c48626,subnet-097705dbcd7753813,AWS Lambda VPC ENI-bos-pdgb-cloudwatch-to-slack-bb6534ed-a93a-421b-9cd1-8be2aca5ad44,in-use,10.133.9.153,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01a64bdeee71cf3fc,subnet-0baaf6f2ff778bff5,ELB app/bos-pdub-core-g/24a44fed52ebd2d4,in-use,10.133.25.42,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-022e340fc150dd789,subnet-02c10719a31659ae3,,in-use,10.133.46.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cf710bd6e2089e67,subnet-0f7dbbb7a308c5249,,in-use,10.131.128.124,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09d4cd567af930025,subnet-0baaf6f2ff778bff5,,in-use,10.133.27.49,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07c8bacaed06c81b8,subnet-085872e6fe193123c,,in-use,10.131.15.124,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02f32bad23f175173,subnet-0311adfae0618715a,Network Interface for Transit Gateway Attachment tgw-attach-0c747befbd3f6d884,in-use,10.133.34.200,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c57b5467125a1224,subnet-0bbe18b564e6557c0,,in-use,10.133.1.154,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fa80a282aab85c48,subnet-0311adfae0618715a,ELB app/bos-pdin-fcm-b/eb6437633e7ed918,in-use,10.133.34.55,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00e65ca4c032a2044,subnet-0311adfae0618715a,,in-use,10.133.34.70,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fb40d7a6fcb7ad6e,subnet-0aed99d967c0d95b2,ES bos-pdub-es,available,10.133.18.115,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d8d1cebbd5ddd3d5,subnet-0d78b779fbe36459e,uber-pan-p-uber-Publi-17OH1Y7Q24HCH_ASG_us-west-2a-eth2,in-use,10.133.31.57,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-001b020d6b18c3a1c,subnet-0bbe18b564e6557c0,,in-use,10.133.2.131,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-083855083c1657b9b,subnet-0bbe18b564e6557c0,,in-use,10.133.0.11,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0aebc99457bad0267,subnet-06f6118d751b8c630,,in-use,10.133.12.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-051adc5d9c5dc7852,subnet-0311adfae0618715a,ELB net/bos-pdin-cnrmq-g/8d1d98682df3a2a0,in-use,10.133.32.185,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-058e15cbb88cb4b2f,subnet-0bbe18b564e6557c0,ElastiCache bos-ec-pdgb-g-003,in-use,10.133.3.114,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dc94b444a4ccfd9e,subnet-0aed99d967c0d95b2,,in-use,10.133.19.3,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ecc5cd3f77abfa6b,subnet-0ed070e3c1de59d98,,in-use,10.133.44.50,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07d09613afc3d1adb,subnet-0bbe18b564e6557c0,,in-use,10.133.3.116,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0df8529b6778ae3d1,subnet-09e5b5b5a935eeeff,ELB net/tpg-sftp-nlb/f89abe31736500e0,in-use,10.131.226.133,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ddfbaf68420c509e,subnet-0bbe18b564e6557c0,,in-use,10.133.0.135,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-043e2658cd78044b7,subnet-0311adfae0618715a,,in-use,10.133.34.171,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a6c611c130260d0e,subnet-0aed99d967c0d95b2,,in-use,10.133.17.49,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
